"lon","lat","precip_1"
-63.75,-86.25,0.119999997317791
-61.25,-86.25,0.119999997317791
-58.75,-86.25,0.109999999403954
-56.25,-86.25,0.109999999403954
-53.75,-86.25,0.100000001490116
-51.25,-86.25,0.100000001490116
-48.75,-86.25,0.0900000035762787
-46.25,-86.25,0.0900000035762787
-43.75,-86.25,0.0900000035762787
-41.25,-86.25,0.0799999982118607
-38.75,-86.25,0.0799999982118607
-36.25,-86.25,0.0799999982118607
-33.75,-86.25,0.0700000002980232
-31.25,-86.25,0.0700000002980232
-28.75,-86.25,0.0700000002980232
-26.25,-86.25,0.0700000002980232
-23.75,-86.25,0.0700000002980232
-21.25,-86.25,0.0599999986588955
-18.75,-86.25,0.0599999986588955
-16.25,-86.25,0.0599999986588955
-13.75,-86.25,0.0599999986588955
-11.25,-86.25,0.0500000007450581
-8.75,-86.25,0.0500000007450581
-6.25,-86.25,0.0500000007450581
-3.75,-86.25,0.0500000007450581
-1.25,-86.25,0.0500000007450581
1.25,-86.25,0.0599999986588955
3.75,-86.25,0.0599999986588955
6.25,-86.25,0.0599999986588955
8.75,-86.25,0.0599999986588955
11.25,-86.25,0.0599999986588955
13.75,-86.25,0.0599999986588955
16.25,-86.25,0.0599999986588955
18.75,-86.25,0.0599999986588955
21.25,-86.25,0.0700000002980232
23.75,-86.25,0.0700000002980232
26.25,-86.25,0.0700000002980232
28.75,-86.25,0.0700000002980232
31.25,-86.25,0.0700000002980232
33.75,-86.25,0.0700000002980232
36.25,-86.25,0.0700000002980232
38.75,-86.25,0.0700000002980232
41.25,-86.25,0.0700000002980232
43.75,-86.25,0.0700000002980232
46.25,-86.25,0.0599999986588955
48.75,-86.25,0.0599999986588955
51.25,-86.25,0.0599999986588955
53.75,-86.25,0.0599999986588955
56.25,-86.25,0.0599999986588955
58.75,-86.25,0.0599999986588955
61.25,-86.25,0.0599999986588955
63.75,-86.25,0.0599999986588955
66.25,-86.25,0.0599999986588955
68.75,-86.25,0.0599999986588955
71.25,-86.25,0.0599999986588955
73.75,-86.25,0.0599999986588955
76.25,-86.25,0.0599999986588955
78.75,-86.25,0.0599999986588955
81.25,-86.25,0.0599999986588955
83.75,-86.25,0.0599999986588955
86.25,-86.25,0.0599999986588955
88.75,-86.25,0.0599999986588955
91.25,-86.25,0.0599999986588955
93.75,-86.25,0.0599999986588955
96.25,-86.25,0.0599999986588955
98.75,-86.25,0.0599999986588955
101.25,-86.25,0.0700000002980232
103.75,-86.25,0.0700000002980232
106.25,-86.25,0.0700000002980232
108.75,-86.25,0.0700000002980232
111.25,-86.25,0.0700000002980232
113.75,-86.25,0.0799999982118607
116.25,-86.25,0.0799999982118607
118.75,-86.25,0.0799999982118607
121.25,-86.25,0.0900000035762787
123.75,-86.25,0.0900000035762787
126.25,-86.25,0.0900000035762787
128.75,-86.25,0.0900000035762787
131.25,-86.25,0.100000001490116
133.75,-86.25,0.100000001490116
136.25,-86.25,0.100000001490116
138.75,-86.25,0.109999999403954
141.25,-86.25,0.109999999403954
143.75,-86.25,0.109999999403954
146.25,-86.25,0.119999997317791
148.75,-86.25,0.119999997317791
151.25,-86.25,0.119999997317791
153.75,-86.25,0.129999995231628
156.25,-86.25,0.129999995231628
158.75,-86.25,0.129999995231628
161.25,-86.25,0.129999995231628
163.75,-86.25,0.140000000596046
166.25,-86.25,0.140000000596046
168.75,-86.25,0.140000000596046
171.25,-86.25,0.140000000596046
173.75,-86.25,0.150000005960464
176.25,-86.25,0.150000005960464
178.75,-86.25,0.140000000596046
-178.75,-83.75,0.159999996423721
-176.25,-83.75,0.170000001788139
-173.75,-83.75,0.170000001788139
-171.25,-83.75,0.180000007152557
-168.75,-83.75,0.180000007152557
-166.25,-83.75,0.180000007152557
-163.75,-83.75,0.170000001788139
-161.25,-83.75,0.159999996423721
-158.75,-83.75,0.159999996423721
-156.25,-83.75,0.170000001788139
-153.75,-83.75,0.189999997615814
-151.25,-83.75,0.189999997615814
-148.75,-83.75,0.189999997615814
-146.25,-83.75,0.189999997615814
-143.75,-83.75,0.189999997615814
-141.25,-83.75,0.189999997615814
-138.75,-83.75,0.189999997615814
-136.25,-83.75,0.189999997615814
-133.75,-83.75,0.189999997615814
-131.25,-83.75,0.189999997615814
-128.75,-83.75,0.189999997615814
-126.25,-83.75,0.200000002980232
-123.75,-83.75,0.200000002980232
-121.25,-83.75,0.200000002980232
-118.75,-83.75,0.200000002980232
-116.25,-83.75,0.200000002980232
-113.75,-83.75,0.200000002980232
-111.25,-83.75,0.209999993443489
-108.75,-83.75,0.209999993443489
-106.25,-83.75,0.209999993443489
-103.75,-83.75,0.209999993443489
-101.25,-83.75,0.209999993443489
-98.75,-83.75,0.209999993443489
-96.25,-83.75,0.209999993443489
-93.75,-83.75,0.209999993443489
-91.25,-83.75,0.209999993443489
-88.75,-83.75,0.209999993443489
-86.25,-83.75,0.209999993443489
-83.75,-83.75,0.209999993443489
-81.25,-83.75,0.209999993443489
-78.75,-83.75,0.209999993443489
-76.25,-83.75,0.200000002980232
-73.75,-83.75,0.200000002980232
-71.25,-83.75,0.180000007152557
-68.75,-83.75,0.180000007152557
-66.25,-83.75,0.170000001788139
-63.75,-83.75,0.159999996423721
-61.25,-83.75,0.150000005960464
-58.75,-83.75,0.129999995231628
-56.25,-83.75,0.119999997317791
-53.75,-83.75,0.109999999403954
-51.25,-83.75,0.100000001490116
-48.75,-83.75,0.0900000035762787
-46.25,-83.75,0.0700000002980232
-43.75,-83.75,0.0599999986588955
-41.25,-83.75,0.0500000007450581
-38.75,-83.75,0.0500000007450581
-36.25,-83.75,0.0399999991059303
-33.75,-83.75,0.0399999991059303
-31.25,-83.75,0.0299999993294477
-28.75,-83.75,0.0299999993294477
-26.25,-83.75,0.0299999993294477
-23.75,-83.75,0.0299999993294477
-21.25,-83.75,0.0399999991059303
-18.75,-83.75,0.0399999991059303
-16.25,-83.75,0.0399999991059303
-13.75,-83.75,0.0500000007450581
-11.25,-83.75,0.0500000007450581
-8.75,-83.75,0.0500000007450581
-6.25,-83.75,0.0599999986588955
-3.75,-83.75,0.0599999986588955
-1.25,-83.75,0.0599999986588955
1.25,-83.75,0.0700000002980232
3.75,-83.75,0.0799999982118607
6.25,-83.75,0.0799999982118607
8.75,-83.75,0.0900000035762787
11.25,-83.75,0.0900000035762787
13.75,-83.75,0.100000001490116
16.25,-83.75,0.100000001490116
18.75,-83.75,0.109999999403954
21.25,-83.75,0.109999999403954
23.75,-83.75,0.119999997317791
26.25,-83.75,0.119999997317791
28.75,-83.75,0.119999997317791
31.25,-83.75,0.119999997317791
33.75,-83.75,0.119999997317791
36.25,-83.75,0.119999997317791
38.75,-83.75,0.119999997317791
41.25,-83.75,0.119999997317791
43.75,-83.75,0.109999999403954
46.25,-83.75,0.109999999403954
48.75,-83.75,0.109999999403954
51.25,-83.75,0.100000001490116
53.75,-83.75,0.100000001490116
56.25,-83.75,0.0900000035762787
58.75,-83.75,0.0900000035762787
61.25,-83.75,0.0799999982118607
63.75,-83.75,0.0799999982118607
66.25,-83.75,0.0700000002980232
68.75,-83.75,0.0700000002980232
71.25,-83.75,0.0599999986588955
73.75,-83.75,0.0599999986588955
76.25,-83.75,0.0500000007450581
78.75,-83.75,0.0500000007450581
81.25,-83.75,0.0500000007450581
83.75,-83.75,0.0399999991059303
86.25,-83.75,0.0399999991059303
88.75,-83.75,0.0399999991059303
91.25,-83.75,0.0399999991059303
93.75,-83.75,0.0399999991059303
96.25,-83.75,0.0399999991059303
98.75,-83.75,0.0399999991059303
101.25,-83.75,0.0399999991059303
103.75,-83.75,0.0399999991059303
106.25,-83.75,0.0500000007450581
108.75,-83.75,0.0500000007450581
111.25,-83.75,0.0500000007450581
113.75,-83.75,0.0599999986588955
116.25,-83.75,0.0599999986588955
118.75,-83.75,0.0700000002980232
121.25,-83.75,0.0700000002980232
123.75,-83.75,0.0799999982118607
126.25,-83.75,0.0799999982118607
128.75,-83.75,0.0900000035762787
131.25,-83.75,0.0900000035762787
133.75,-83.75,0.100000001490116
136.25,-83.75,0.100000001490116
138.75,-83.75,0.109999999403954
141.25,-83.75,0.119999997317791
143.75,-83.75,0.119999997317791
146.25,-83.75,0.129999995231628
148.75,-83.75,0.129999995231628
151.25,-83.75,0.140000000596046
153.75,-83.75,0.140000000596046
156.25,-83.75,0.150000005960464
158.75,-83.75,0.150000005960464
161.25,-83.75,0.159999996423721
163.75,-83.75,0.159999996423721
166.25,-83.75,0.159999996423721
168.75,-83.75,0.170000001788139
171.25,-83.75,0.170000001788139
173.75,-83.75,0.170000001788139
176.25,-83.75,0.170000001788139
178.75,-83.75,0.159999996423721
-178.75,-81.25,0.159999996423721
-176.25,-81.25,0.170000001788139
-173.75,-81.25,0.170000001788139
-171.25,-81.25,0.180000007152557
-168.75,-81.25,0.180000007152557
-166.25,-81.25,0.180000007152557
-163.75,-81.25,0.200000002980232
-161.25,-81.25,0.200000002980232
-158.75,-81.25,0.200000002980232
-156.25,-81.25,0.200000002980232
-153.75,-81.25,0.200000002980232
-151.25,-81.25,0.200000002980232
-148.75,-81.25,0.200000002980232
-146.25,-81.25,0.200000002980232
-143.75,-81.25,0.200000002980232
-141.25,-81.25,0.200000002980232
-138.75,-81.25,0.209999993443489
-136.25,-81.25,0.209999993443489
-133.75,-81.25,0.209999993443489
-131.25,-81.25,0.219999998807907
-128.75,-81.25,0.219999998807907
-126.25,-81.25,0.219999998807907
-123.75,-81.25,0.230000004172325
-121.25,-81.25,0.230000004172325
-118.75,-81.25,0.230000004172325
-116.25,-81.25,0.239999994635582
-113.75,-81.25,0.239999994635582
-111.25,-81.25,0.239999994635582
-108.75,-81.25,0.239999994635582
-106.25,-81.25,0.239999994635582
-103.75,-81.25,0.239999994635582
-101.25,-81.25,0.230000004172325
-98.75,-81.25,0.239999994635582
-96.25,-81.25,0.25
-93.75,-81.25,0.280000001192093
-91.25,-81.25,0.319999992847443
-88.75,-81.25,0.370000004768372
-86.25,-81.25,0.439999997615814
-83.75,-81.25,0.540000021457672
-81.25,-81.25,0.600000023841858
-78.75,-81.25,0.670000016689301
-76.25,-81.25,0.670000016689301
-73.75,-81.25,0.649999976158142
-71.25,-81.25,0.689999997615814
-68.75,-81.25,0.810000002384186
-66.25,-81.25,1
-63.75,-81.25,1
-61.25,-81.25,0.980000019073486
-58.75,-81.25,0.980000019073486
-56.25,-81.25,0.670000016689301
-53.75,-81.25,0.579999983310699
-51.25,-81.25,0.589999973773956
-48.75,-81.25,0.540000021457672
-46.25,-81.25,0.46000000834465
-43.75,-81.25,0.209999993443489
-41.25,-81.25,0.129999995231628
-38.75,-81.25,0.100000001490116
-36.25,-81.25,0.0900000035762787
-33.75,-81.25,0.0700000002980232
-31.25,-81.25,0.0500000007450581
-28.75,-81.25,0.0399999991059303
-26.25,-81.25,0.0199999995529652
-23.75,-81.25,0.00999999977648258
-21.25,-81.25,0.00999999977648258
-18.75,-81.25,0.00999999977648258
-16.25,-81.25,0.00999999977648258
-13.75,-81.25,0.0199999995529652
-11.25,-81.25,0.0199999995529652
-8.75,-81.25,0.0399999991059303
-6.25,-81.25,0.0500000007450581
-3.75,-81.25,0.0599999986588955
-1.25,-81.25,0.0700000002980232
1.25,-81.25,0.0799999982118607
3.75,-81.25,0.0900000035762787
6.25,-81.25,0.100000001490116
8.75,-81.25,0.109999999403954
11.25,-81.25,0.129999995231628
13.75,-81.25,0.140000000596046
16.25,-81.25,0.150000005960464
18.75,-81.25,0.159999996423721
21.25,-81.25,0.170000001788139
23.75,-81.25,0.180000007152557
26.25,-81.25,0.189999997615814
28.75,-81.25,0.189999997615814
31.25,-81.25,0.200000002980232
33.75,-81.25,0.200000002980232
36.25,-81.25,0.200000002980232
38.75,-81.25,0.200000002980232
41.25,-81.25,0.200000002980232
43.75,-81.25,0.200000002980232
46.25,-81.25,0.189999997615814
48.75,-81.25,0.189999997615814
51.25,-81.25,0.180000007152557
53.75,-81.25,0.170000001788139
56.25,-81.25,0.159999996423721
58.75,-81.25,0.150000005960464
61.25,-81.25,0.140000000596046
63.75,-81.25,0.129999995231628
66.25,-81.25,0.119999997317791
68.75,-81.25,0.109999999403954
71.25,-81.25,0.100000001490116
73.75,-81.25,0.0799999982118607
76.25,-81.25,0.0700000002980232
78.75,-81.25,0.0599999986588955
81.25,-81.25,0.0599999986588955
83.75,-81.25,0.0500000007450581
86.25,-81.25,0.0399999991059303
88.75,-81.25,0.0299999993294477
91.25,-81.25,0.0299999993294477
93.75,-81.25,0.0199999995529652
96.25,-81.25,0.0199999995529652
98.75,-81.25,0.00999999977648258
101.25,-81.25,0.00999999977648258
103.75,-81.25,0.00999999977648258
106.25,-81.25,0.0199999995529652
108.75,-81.25,0.0199999995529652
111.25,-81.25,0.0299999993294477
113.75,-81.25,0.0299999993294477
116.25,-81.25,0.0399999991059303
118.75,-81.25,0.0399999991059303
121.25,-81.25,0.0500000007450581
123.75,-81.25,0.0599999986588955
126.25,-81.25,0.0700000002980232
128.75,-81.25,0.0799999982118607
131.25,-81.25,0.0900000035762787
133.75,-81.25,0.0900000035762787
136.25,-81.25,0.100000001490116
138.75,-81.25,0.109999999403954
141.25,-81.25,0.119999997317791
143.75,-81.25,0.129999995231628
146.25,-81.25,0.140000000596046
148.75,-81.25,0.150000005960464
151.25,-81.25,0.159999996423721
153.75,-81.25,0.159999996423721
156.25,-81.25,0.170000001788139
158.75,-81.25,0.180000007152557
161.25,-81.25,0.180000007152557
163.75,-81.25,0.180000007152557
166.25,-81.25,0.180000007152557
168.75,-81.25,0.209999993443489
171.25,-81.25,0.180000007152557
173.75,-81.25,0.170000001788139
176.25,-81.25,0.170000001788139
178.75,-81.25,0.159999996423721
-178.75,-78.75,0.159999996423721
-176.25,-78.75,0.170000001788139
-173.75,-78.75,0.170000001788139
-171.25,-78.75,0.180000007152557
-168.75,-78.75,0.180000007152557
-166.25,-78.75,0.189999997615814
-163.75,-78.75,0.200000002980232
-161.25,-78.75,0.200000002980232
-158.75,-78.75,0.200000002980232
-156.25,-78.75,0.200000002980232
-153.75,-78.75,0.200000002980232
-151.25,-78.75,0.200000002980232
-148.75,-78.75,0.200000002980232
-146.25,-78.75,0.200000002980232
-143.75,-78.75,0.209999993443489
-141.25,-78.75,0.209999993443489
-138.75,-78.75,0.209999993443489
-136.25,-78.75,0.219999998807907
-133.75,-78.75,0.219999998807907
-131.25,-78.75,0.219999998807907
-128.75,-78.75,0.230000004172325
-126.25,-78.75,0.230000004172325
-123.75,-78.75,0.239999994635582
-121.25,-78.75,0.239999994635582
-118.75,-78.75,0.239999994635582
-116.25,-78.75,0.25
-113.75,-78.75,0.230000004172325
-111.25,-78.75,0.209999993443489
-108.75,-78.75,0.189999997615814
-106.25,-78.75,0.200000002980232
-103.75,-78.75,0.239999994635582
-101.25,-78.75,0.330000013113022
-98.75,-78.75,0.46000000834465
-96.25,-78.75,0.620000004768372
-93.75,-78.75,0.790000021457672
-91.25,-78.75,0.959999978542328
-88.75,-78.75,1.13999998569489
-86.25,-78.75,1.28999996185303
-83.75,-78.75,1.30999994277954
-81.25,-78.75,1.32000005245209
-78.75,-78.75,1.54999995231628
-76.25,-78.75,1.63999998569489
-73.75,-78.75,1.63999998569489
-71.25,-78.75,1.62000000476837
-68.75,-78.75,1.60000002384186
-66.25,-78.75,1.58000004291534
-63.75,-78.75,1.17999994754791
-61.25,-78.75,1.08000004291534
-58.75,-78.75,1.30999994277954
-56.25,-78.75,1.22000002861023
-53.75,-78.75,1.13999998569489
-51.25,-78.75,1.08000004291534
-48.75,-78.75,1
-46.25,-78.75,0.860000014305115
-43.75,-78.75,0.479999989271164
-41.25,-78.75,0.300000011920929
-38.75,-78.75,0.219999998807907
-36.25,-78.75,0.439999997615814
-33.75,-78.75,0.379999995231628
-31.25,-78.75,0.300000011920929
-28.75,-78.75,0.200000002980232
-26.25,-78.75,0.140000000596046
-23.75,-78.75,0.0900000035762787
-21.25,-78.75,0.0399999991059303
-18.75,-78.75,0.0199999995529652
-16.25,-78.75,0.00999999977648258
-8.75,-78.75,0.00999999977648258
-6.25,-78.75,0.00999999977648258
-3.75,-78.75,0.0399999991059303
-1.25,-78.75,0.0500000007450581
1.25,-78.75,0.0700000002980232
3.75,-78.75,0.0900000035762787
6.25,-78.75,0.100000001490116
8.75,-78.75,0.119999997317791
11.25,-78.75,0.140000000596046
13.75,-78.75,0.150000005960464
16.25,-78.75,0.170000001788139
18.75,-78.75,0.189999997615814
21.25,-78.75,0.209999993443489
23.75,-78.75,0.219999998807907
26.25,-78.75,0.239999994635582
28.75,-78.75,0.25
31.25,-78.75,0.270000010728836
33.75,-78.75,0.280000001192093
36.25,-78.75,0.280000001192093
38.75,-78.75,0.28999999165535
41.25,-78.75,0.28999999165535
43.75,-78.75,0.28999999165535
46.25,-78.75,0.280000001192093
48.75,-78.75,0.280000001192093
51.25,-78.75,0.270000010728836
53.75,-78.75,0.25
56.25,-78.75,0.239999994635582
58.75,-78.75,0.219999998807907
61.25,-78.75,0.209999993443489
63.75,-78.75,0.189999997615814
66.25,-78.75,0.170000001788139
68.75,-78.75,0.159999996423721
71.25,-78.75,0.140000000596046
73.75,-78.75,0.129999995231628
76.25,-78.75,0.109999999403954
78.75,-78.75,0.100000001490116
81.25,-78.75,0.0799999982118607
83.75,-78.75,0.0700000002980232
86.25,-78.75,0.0599999986588955
88.75,-78.75,0.0500000007450581
91.25,-78.75,0.0399999991059303
93.75,-78.75,0.0299999993294477
96.25,-78.75,0.0199999995529652
98.75,-78.75,0.00999999977648258
101.25,-78.75,0.00999999977648258
111.25,-78.75,0.00999999977648258
113.75,-78.75,0.0199999995529652
116.25,-78.75,0.0199999995529652
118.75,-78.75,0.0299999993294477
121.25,-78.75,0.0399999991059303
123.75,-78.75,0.0500000007450581
126.25,-78.75,0.0599999986588955
128.75,-78.75,0.0700000002980232
131.25,-78.75,0.0799999982118607
133.75,-78.75,0.0900000035762787
136.25,-78.75,0.100000001490116
138.75,-78.75,0.109999999403954
141.25,-78.75,0.129999995231628
143.75,-78.75,0.140000000596046
146.25,-78.75,0.150000005960464
148.75,-78.75,0.159999996423721
151.25,-78.75,0.170000001788139
153.75,-78.75,0.180000007152557
156.25,-78.75,0.189999997615814
158.75,-78.75,0.200000002980232
161.25,-78.75,0.209999993443489
163.75,-78.75,0.219999998807907
166.25,-78.75,0.230000004172325
168.75,-78.75,0.230000004172325
171.25,-78.75,0.219999998807907
173.75,-78.75,0.180000007152557
176.25,-78.75,0.170000001788139
178.75,-78.75,0.159999996423721
-178.75,-76.25,0.200000002980232
-176.25,-76.25,0.200000002980232
-173.75,-76.25,0.189999997615814
-171.25,-76.25,0.200000002980232
-168.75,-76.25,0.25
-166.25,-76.25,0.349999994039536
-163.75,-76.25,0.519999980926514
-161.25,-76.25,0.610000014305115
-158.75,-76.25,0.819999992847443
-156.25,-76.25,0.200000002980232
-153.75,-76.25,0.200000002980232
-151.25,-76.25,1.03999996185303
-148.75,-76.25,1.02999997138977
-146.25,-76.25,0.990000009536743
-143.75,-76.25,0.200000002980232
-141.25,-76.25,0.209999993443489
-138.75,-76.25,0.209999993443489
-136.25,-76.25,0.219999998807907
-133.75,-76.25,0.219999998807907
-131.25,-76.25,0.219999998807907
-128.75,-76.25,0.230000004172325
-126.25,-76.25,0.230000004172325
-123.75,-76.25,0.230000004172325
-121.25,-76.25,0.230000004172325
-118.75,-76.25,0.209999993443489
-116.25,-76.25,0.150000005960464
-113.75,-76.25,0.159999996423721
-111.25,-76.25,0.239999994635582
-108.75,-76.25,0.340000003576279
-106.25,-76.25,0.509999990463257
-103.75,-76.25,0.720000028610229
-101.25,-76.25,0.910000026226044
-98.75,-76.25,1.1599999666214
-96.25,-76.25,1.37000000476837
-93.75,-76.25,1.52999997138977
-91.25,-76.25,1.62000000476837
-88.75,-76.25,1.66999995708466
-86.25,-76.25,1.67999994754791
-83.75,-76.25,1.69000005722046
-81.25,-76.25,1.67999994754791
-78.75,-76.25,1.6599999666214
-76.25,-76.25,1.64999997615814
-73.75,-76.25,1.62999999523163
-71.25,-76.25,1.62000000476837
-68.75,-76.25,1.60000002384186
-66.25,-76.25,1.58000004291534
-63.75,-76.25,1.57000005245209
-61.25,-76.25,1.41999995708466
-58.75,-76.25,1.30999994277954
-56.25,-76.25,1.1599999666214
-53.75,-76.25,1.02999997138977
-51.25,-76.25,0.920000016689301
-48.75,-76.25,0.839999973773956
-46.25,-76.25,0.660000026226044
-43.75,-76.25,0.550000011920929
-41.25,-76.25,0.550000011920929
-38.75,-76.25,0.540000021457672
-36.25,-76.25,0.569999992847443
-33.75,-76.25,0.560000002384186
-31.25,-76.25,0.389999985694885
-28.75,-76.25,0.310000002384186
-26.25,-76.25,0.239999994635582
-23.75,-76.25,0.180000007152557
-21.25,-76.25,0.140000000596046
-18.75,-76.25,0.0799999982118607
-16.25,-76.25,0.0399999991059303
-13.75,-76.25,0.00999999977648258
-3.75,-76.25,0.0199999995529652
